,0
2020-09-11,100000.0
2020-09-12,99658.84292426349
2020-09-13,99875.69320411561
2020-09-14,100563.55682223337
2020-09-15,100403.36389436555
2020-09-16,101410.2621390812
2020-09-17,100261.24601300989
2020-09-18,100533.32071348166
2020-09-19,101027.79516045029
2020-09-20,100925.00747418257
2020-09-21,98624.71898361927
2020-09-22,98298.41914361109
2020-09-23,95887.80122275553
2020-09-24,96658.6554490766
2020-09-25,96597.03940039616
2020-09-26,95664.20736678813
2020-09-27,95853.725109338
2020-09-28,96703.49740208915
2020-09-29,97691.45329972984
2020-09-30,96819.66539921373
2020-10-01,97415.37519013837
2020-10-02,97959.51830629524
2020-10-03,97864.95112101425
2020-10-04,97342.48423414123
2020-10-05,98640.80803753827
2020-10-06,96747.67945249955
2020-10-07,97172.70700657558
2020-10-08,97562.20037672269
2020-10-09,99460.36936068448
2020-10-10,99113.1411810082
2020-10-11,99254.17807905369
2020-10-12,98764.56177219421
2020-10-13,97674.496945248
2020-10-14,97888.07285123614
2020-10-15,98075.86227744706
2020-10-16,97850.79778139488
2020-10-17,97481.15176760568
2020-10-18,97653.2355118855
2020-10-19,97842.03050396637
2020-10-20,97921.33194238435
2020-10-21,99050.00421394948
2020-10-22,98186.88931906159
2020-10-23,98351.2239213562
2020-10-24,98564.64270767717
2020-10-25,98251.69175459241
2020-10-26,97982.60861258369
2020-10-27,98126.89474534642
2020-10-28,97424.79608538235
2020-10-29,97194.0564269517
2020-10-30,97693.64669028364
2020-10-31,97758.51825846802
2020-11-01,97614.46466281271
2020-11-02,98018.155366086
2020-11-03,98721.22816798657
2020-11-04,98710.76399815253
2020-11-05,100849.87913412483
2020-11-06,100952.36515063157
2020-11-07,100655.46554274569
2020-11-08,101040.75439059912
2020-11-09,96548.72196034563
2020-11-10,96959.89784456327
2020-11-11,96362.91224194116
2020-11-12,97581.02331285058
2020-11-13,97516.33400348014
2020-11-14,97818.07918190178
2020-11-15,97296.87553715287
2020-11-16,97553.38282100066
2020-11-17,97062.65410689756
2020-11-18,96684.87557913523
2020-11-19,95800.98317945976
2020-11-20,96432.7236524616
2020-11-21,96520.51583769388
2020-11-22,96188.11975459919
2020-11-23,95007.59799286538
2020-11-24,93447.94018944484
2020-11-25,93447.62595011048
2020-11-26,93554.10909095022
2020-11-27,92579.4392323661
2020-11-28,92211.82320467684
2020-11-29,92021.10506786972
2020-11-30,92079.91810168773
2020-12-01,93643.32163797379
2020-12-02,93997.82760063373
2020-12-03,94835.14344617102
2020-12-04,93866.11732603192
2020-12-05,94285.31259806232
2020-12-06,94198.30601116593
2020-12-07,96063.36673886002
2020-12-08,95945.4075775296
2020-12-09,94726.2092385233
2020-12-10,94178.90487466281
2020-12-11,94095.93940560624
2020-12-12,94037.85540704396
2020-12-13,94422.14497381412
2020-12-14,94087.17212817773
2020-12-15,94953.14031622156
2020-12-16,95768.66680631462
2020-12-17,97719.35775262062
2020-12-18,97447.66013935006
2020-12-19,97125.73451087611
2020-12-20,97236.81183078414
2020-12-21,97296.06479967022
2020-12-22,96827.46481949244
2020-12-23,96611.07961385517
2020-12-24,97340.5987981351
2020-12-25,97721.77739549516
2020-12-26,98421.82093021253
2020-12-27,99191.28621867576
2020-12-28,98285.23366114152
2020-12-29,97879.81464152929
2020-12-30,98681.92939683206
2020-12-31,99390.33798262998
2021-01-01,99281.08325086122
2021-01-02,100934.96886108164
2021-01-03,100973.94710811511
2021-01-04,102866.2146773777
2021-01-05,104034.72621175244
2021-01-06,101041.40800841457
2021-01-07,100561.60853836036
2021-01-08,96578.9266451639
2021-01-09,96957.96841505033
2021-01-10,96435.58323040424
2021-01-11,95843.8265703058
2021-01-12,96064.92536595842
2021-01-13,95651.12872569225
2021-01-14,96128.39542671156
2021-01-15,94482.9628545853
2021-01-16,94972.97510300609
2021-01-17,94556.18690427685
2021-01-18,95394.01810232249
2021-01-19,95238.56390361677
2021-01-20,97034.22173192506
2021-01-21,96990.00197279455
2021-01-22,95981.02346368547
2021-01-23,96095.3123095906
2021-01-24,95734.77295171103
2021-01-25,95787.3074836286
2021-01-26,95998.63343598276
2021-01-27,95159.28760434553
2021-01-28,95432.64440130148
2021-01-29,96157.38086291253
2021-01-30,96104.50066772716
2021-01-31,96437.1104335692
2021-02-01,96088.50588560847
2021-02-02,95372.67496673306
2021-02-03,95212.8025629863
2021-02-04,93222.34777131095
2021-02-05,94374.51886029918
2021-02-06,94545.99926505705
2021-02-07,94706.04135804436
2021-02-08,95161.61926020644
2021-02-09,95436.98090411558
2021-02-10,95604.33220402001
2021-02-11,94636.36192804435
2021-02-12,94942.61958330733
2021-02-13,95175.94228906637
2021-02-14,94942.57558980052
2021-02-15,94415.69678267314
2021-02-16,93595.75208753903
2021-02-17,92574.18515069567
2021-02-18,92118.56953981347
2021-02-19,93086.63408758944
2021-02-20,93486.70475373094
2021-02-21,93631.72620653607
2021-02-22,94011.4970116782
2021-02-23,93750.19443558813
2021-02-24,93361.17870922925
2021-02-25,91128.2128536583
2021-02-26,90059.93109736964
2021-02-27,90227.87945200934
2021-02-28,89966.01124511744
2021-03-01,89001.71128456703
2021-03-02,90156.9430646719
2021-03-03,88607.11466763
2021-03-04,87892.55956045208
2021-03-05,88137.5028367956
2021-03-06,88384.82804729353
2021-03-07,88598.85645792313
2021-03-08,87766.40503728167
2021-03-09,89030.47046844725
2021-03-10,89571.58431742094
2021-03-11,89772.65978268842
2021-03-12,89576.70641857095
2021-03-13,89797.94976431735
2021-03-14,89432.92935352988
2021-03-15,89327.47063292013
2021-03-16,89755.25092356512
2021-03-17,90534.25023343269
2021-03-18,89837.5753443796
2021-03-19,90793.01375570116
2021-03-20,90791.37342637582
2021-03-21,90040.2911389724
2021-03-22,90018.66518798206
2021-03-23,89696.55101590749
2021-03-24,89726.83740295267
2021-03-25,89189.5258499247
2021-03-26,89826.15588696912
2021-03-27,89341.28459405841
2021-03-28,90071.84076814172
2021-03-29,88826.32802727648
2021-03-30,88826.32802727648
2021-03-31,88826.32802727648
2021-04-01,88826.32802727648
2021-04-02,88826.32802727648
2021-04-03,88826.32802727648
2021-04-04,88826.32802727648
2021-04-05,88826.32802727648
2021-04-06,88826.32802727648
2021-04-07,88826.32802727648
2021-04-08,88826.32802727648
2021-04-09,88826.32802727648
2021-04-10,88826.32802727648
2021-04-11,88826.32802727648
2021-04-12,88826.32802727648
2021-04-13,88826.32802727648
2021-04-14,88826.32802727648
2021-04-15,88826.32802727648
2021-04-16,88826.32802727648
2021-04-17,88826.32802727648
2021-04-18,88826.32802727648
2021-04-19,88826.32802727648
2021-04-20,88826.32802727648
2021-04-21,88826.32802727648
2021-04-22,88826.32802727648
2021-04-23,88826.32802727648
2021-04-24,88826.32802727648
2021-04-25,88826.32802727648
2021-04-26,88826.32802727648
2021-04-27,88826.32802727648
2021-04-28,88826.32802727648
2021-04-29,88826.32802727648
2021-04-30,88826.32802727648
2021-05-01,88826.32802727648
2021-05-02,88826.32802727648
2021-05-03,88826.32802727648
2021-05-04,88826.32802727648
2021-05-05,88826.32802727648
2021-05-06,88826.32802727648
2021-05-07,88826.32802727648
2021-05-08,88826.32802727648
2021-05-09,88826.32802727648
2021-05-10,88826.32802727648
2021-05-11,88826.32802727648
2021-05-12,88826.32802727648
2021-05-13,88826.32802727648
2021-05-14,88826.32802727648
2021-05-15,88826.32802727648
2021-05-16,88826.32802727648
2021-05-17,88826.32802727648
2021-05-18,88826.32802727648
2021-05-19,88826.32802727648
2021-05-20,89485.64149200701
2021-05-21,89485.641492007
2021-05-22,89544.7493258617
2021-05-23,89063.85152255457
2021-05-24,88453.63454228686
2021-05-25,89434.81540782105
2021-05-26,89523.17318856678
2021-05-27,89453.87949085355
2021-05-28,90196.25461351541
2021-05-29,90842.993880411
2021-05-30,89966.2353252778
2021-05-31,90161.32100047359
2021-06-01,89737.08780016321
2021-06-02,89864.12433420957
2021-06-03,88270.60443343714
2021-06-04,89469.29019816653
2021-06-05,89320.10973373856
2021-06-06,89277.6170167747
2021-06-07,89249.387950383
2021-06-08,89040.30818294914
2021-06-09,88992.257976076
2021-06-10,89289.62670085113
2021-06-11,88629.63892859903
2021-06-12,88887.65787188018
2021-06-13,88351.09340494082
2021-06-14,89632.2066670659
2021-06-15,88526.93720330927
2021-06-16,85735.07565482969
2021-06-17,84200.17608879712
2021-06-18,83501.20559320807
2021-06-19,83358.95335149467
2021-06-20,83635.89873099943
2021-06-21,83881.76460811154
2021-06-22,83711.57579947535
2021-06-23,84186.30243751683
2021-06-24,83519.07673723012
2021-06-25,83546.38242294546
2021-06-26,83744.42176924887
2021-06-27,84166.03968019017
2021-06-28,83897.4334031912
2021-06-29,83046.6556832377
2021-06-30,83520.10335301315
2021-07-01,83503.08103097932
2021-07-02,84232.72382381801
2021-07-03,84252.4531997602
2021-07-04,84301.55296355122
2021-07-05,84259.03157016884
2021-07-06,84588.39744272929
2021-07-07,84889.45969020989
2021-07-08,85152.22171311434
2021-07-09,85289.94308070149
2021-07-10,85054.65880202349
2021-07-11,85141.00349818908
2021-07-12,85005.49021482802
2021-07-13,85128.59234425335
2021-07-14,86083.61458081302
2021-07-15,86153.45886576186
2021-07-16,85181.93621798542
2021-07-17,85265.39606644784
2021-07-18,85468.5111388294
2021-07-19,85450.73749463032
2021-07-20,85057.83614919557
2021-07-21,84929.88196975656
2021-07-22,84936.24239938443
2021-07-23,85155.04347269678
2021-07-24,85261.75416129571
2021-07-25,85092.11020461142
2021-07-26,84726.34248638089
2021-07-27,85013.20417141008
2021-07-28,85169.28418213411
2021-07-29,86214.80346026117
2021-07-30,85738.04079650472
2021-07-31,85555.9856858847
2021-08-01,85287.12705640277
2021-08-02,85481.35817432664
2021-08-03,85190.07458556157
2021-08-04,85403.0141989283
2021-08-05,84957.30236114598
2021-08-06,83262.02132161126
2021-08-07,83396.76034167226
2021-08-08,81284.63888252179
2021-08-09,81847.74624244383
2021-08-10,81847.74624244384
2021-08-11,83573.3410800497
2021-08-12,84208.05453555309
2021-08-13,85387.57306296546
2021-08-14,86974.03936387508
2021-08-15,88759.35840611348
2021-08-16,87587.95639131361
2021-08-17,86354.81530175453
2021-08-18,86585.2742485308
2021-08-19,86152.35587462143
2021-08-20,86133.1418953018
2021-08-21,88867.00502144363
2021-08-22,91364.65901031264
2021-08-23,93092.30767242325
2021-08-24,88564.12980909731
2021-08-25,87757.38980287619
2021-08-26,87347.11487771948
2021-08-27,87347.11487771948
2021-08-28,87932.46053204392
2021-08-29,88178.35068925426
2021-08-30,90271.86085299455
2021-08-31,90346.26365796414
2021-09-01,92533.523749796
2021-09-02,95517.40516983268
2021-09-03,103390.053862782
2021-09-04,105497.10174046234
2021-09-05,109458.72328609537
2021-09-06,124242.03724480681
2021-09-07,131669.01465896133
2021-09-08,144416.33697686694
2021-09-09,147691.38708106033
2021-09-10,139148.38073174967
2021-09-11,139647.11606880193
2021-09-12,139133.9287526311
2021-09-13,139133.92875263112
2021-09-14,139477.05760914995
2021-09-15,139477.05760914995
2021-09-16,139412.15448739653
2021-09-17,138973.0261624717
2021-09-18,138928.43763899687
2021-09-19,138977.16764514972
2021-09-20,138452.2468520053
2021-09-21,138768.29857109493
2021-09-22,137760.08332701336
2021-09-23,136736.00279584274
2021-09-24,137008.65772964916
2021-09-25,136799.7204488406
2021-09-26,136765.97583821762
2021-09-27,136878.94238239503
2021-09-28,135778.82247525972
2021-09-29,135387.57689550536
2021-09-30,137154.74187310357
2021-10-01,137301.51002893545
2021-10-02,137079.56237367928
2021-10-03,139675.2659568541
2021-10-04,140344.97445551632
2021-10-05,139373.01068215203
2021-10-06,140000.84692759422
2021-10-07,143324.02167654273
2021-10-08,150480.02407506885
2021-10-09,152572.54551744345
2021-10-10,147151.73019505548
2021-10-11,147151.73019505548
2021-10-12,146782.15862686047
2021-10-13,147130.30655337046
2021-10-14,146880.27941342234
2021-10-15,152285.87179938916
2021-10-16,154689.2441261181
2021-10-17,155649.3281018333
2021-10-18,155883.5365948663
2021-10-19,158767.26902689142
2021-10-20,164726.33963754453
2021-10-21,162691.1604559691
2021-10-22,160459.3039047332
2021-10-23,163583.27029450817
2021-10-24,160933.60253393662
2021-10-25,166644.83201778514
2021-10-26,161808.65606786567
2021-10-27,153733.59988130757
2021-10-28,153733.59988130754
2021-10-29,160046.82923059797
2021-10-30,215723.65776520703
2021-10-31,212811.1658945006
2021-11-01,232086.68374039553
2021-11-02,281632.79325009044
2021-11-03,283553.84956594434
2021-11-04,254916.198451226
2021-11-05,254916.19845122602
2021-11-06,254916.19845122602
2021-11-07,254916.19845122602
2021-11-08,254916.19845122602
2021-11-09,254916.19845122602
2021-11-10,254916.19845122602
2021-11-11,254916.19845122602
2021-11-12,254916.19845122602
2021-11-13,254916.19845122602
2021-11-14,254916.19845122602
2021-11-15,254916.19845122602
2021-11-16,254916.19845122602
2021-11-17,254916.19845122602
2021-11-18,254916.19845122602
2021-11-19,254916.19845122602
2021-11-20,254916.19845122602
2021-11-21,254916.19845122602
2021-11-22,254916.19845122602
2021-11-23,254916.19845122602
2021-11-24,254916.19845122602
2021-11-25,254916.19845122602
2021-11-26,254916.19845122602
2021-11-27,254916.19845122602
2021-11-28,254916.19845122602
2021-11-29,254916.19845122602
2021-11-30,254916.19845122602
2021-12-01,254916.19845122602
2021-12-02,254916.19845122602
2021-12-03,254916.19845122602
2021-12-04,254916.19845122602
2021-12-05,254916.19845122602
2021-12-06,254916.19845122602
2021-12-07,254916.19845122602
2021-12-08,254916.19845122602
2021-12-09,254916.19845122602
2021-12-10,254916.19845122602
2021-12-11,254916.19845122602
2021-12-12,254916.19845122602
2021-12-13,254916.19845122602
2021-12-14,253036.6792330595
2021-12-15,253567.10818313685
2021-12-16,253567.10818313685
2021-12-17,253567.10818313685
2021-12-18,253576.11851426554
2021-12-19,253577.5086796397
2021-12-20,252730.26295297372
2021-12-21,252255.90763475225
2021-12-22,252255.90763475225
2021-12-23,252255.90763475225
2021-12-24,252255.90763475225
2021-12-25,252525.55236730064
2021-12-26,256854.2561118857
2021-12-27,252193.56174411284
2021-12-28,244767.4770151964
2021-12-29,244503.61828355194
2021-12-30,246317.21476478686
2021-12-31,247372.51794315263
2022-01-01,247776.93554850732
2022-01-02,247685.17291882794
2022-01-03,244094.47421109065
2022-01-04,245019.8901209207
2022-01-05,245265.89696983498
2022-01-06,242594.0267613262
2022-01-07,243488.21834490495
2022-01-08,242732.6917544885
2022-01-09,242643.3664667317
2022-01-10,243659.2604611738
2022-01-11,246027.5663206374
2022-01-12,247317.61187578883
2022-01-13,246268.07268169938
2022-01-14,246581.20524464332
2022-01-15,246156.99247043103
2022-01-16,246282.59792207577
2022-01-17,246076.90602604288
2022-01-18,245547.06412283497
2022-01-19,249120.45440921673
2022-01-20,248748.4633325481
2022-01-21,248375.0888996531
2022-01-22,248427.16238045826
2022-01-23,248738.46693696026
2022-01-24,249437.50648146856
2022-01-25,250970.74276750215
2022-01-26,248098.5329340742
2022-01-27,244373.58279827767
2022-01-28,242679.8771899907
2022-01-29,242864.17647009512
2022-01-30,242793.60883402618
2022-01-31,243708.41901278775
2022-02-01,243973.80931739707
2022-02-02,244619.3920248739
2022-02-03,244706.60934123822
2022-02-04,245341.61925469962
2022-02-05,245266.7533332132
2022-02-06,245230.12733026865
2022-02-07,246165.14439105042
2022-02-08,246986.66036716776
2022-02-09,248163.00721533672
2022-02-10,247453.32900270695
2022-02-11,252301.91023333368
2022-02-12,252847.28195703472
2022-02-13,254092.28609219816
2022-02-14,253947.80770918002
2022-02-15,250781.5358664996
2022-02-16,253254.97679916368
2022-02-17,258491.39182895573
2022-02-18,258349.81190660226
2022-02-19,258467.03487825656
2022-02-20,261136.08896873318
2022-02-21,263447.463132073
2022-02-22,257575.4453218654
2022-02-23,259223.15433562716
2022-02-24,261025.66749852497
2022-02-25,256018.80725966988
2022-02-26,254927.70150468475
2022-02-27,258336.6700224522
2022-02-28,255902.1112808637
2022-03-01,260790.33225478517
2022-03-02,259524.2648742233
2022-03-03,261021.9291430086
2022-03-04,265814.41857236327
2022-03-05,266250.04403544276
2022-03-06,268879.40897704515
2022-03-07,270535.10522616125
2022-03-08,277361.90232895524
2022-03-09,268980.77275767626
2022-03-10,270027.3970225745
2022-03-11,268072.4511783572
2022-03-12,268747.0678980603
2022-03-13,267933.0780385552
2022-03-14,264548.6805623315
2022-03-15,259865.97033065138
2022-03-16,261130.63788646043
2022-03-17,263067.7812535271
2022-03-18,259544.35647655796
2022-03-19,258879.99964886674
2022-03-20,259408.16176237125
2022-03-21,261393.3438212496
2022-03-22,259015.28859409576
2022-03-23,262709.3108371181
2022-03-24,263866.65300570166
2022-03-25,264149.3846687195
2022-03-26,265021.12965067354
2022-03-27,263486.3453231486
2022-03-28,259737.03823665285
2022-03-29,258906.97509528004
2022-03-30,260386.062866169
2022-03-31,260965.32681741493
2022-04-01,259467.90957652716
2022-04-02,259286.26172918986
2022-04-03,259471.28562446046
2022-04-04,260590.73371355867
2022-04-05,259114.33031248982
2022-04-06,259311.17860979016
2022-04-07,260425.76848356976
2022-04-08,262453.8839910436
2022-04-09,262955.3835601384
2022-04-10,262146.8283143796
2022-04-11,263576.83987628715
2022-04-12,265616.73038021126
2022-04-13,267265.6086593548
2022-04-14,266568.4300583414
2022-04-15,267286.6224991737
2022-04-16,267140.3325782401
2022-04-17,267973.8870472317
2022-04-18,267107.88958102756
2022-04-19,263766.0632458162
2022-04-20,264813.79090199026
2022-04-21,264314.58045807946
2022-04-22,261385.06015241818
2022-04-23,261026.85323243326
2022-04-24,261124.84096513106
2022-04-25,257381.3143314382
2022-04-26,257413.88907686278
2022-04-27,255554.23012699667
2022-04-28,256443.1847191472
2022-04-29,257000.19969108643
2022-04-30,256544.63084241084
2022-05-01,256913.67405283527
2022-05-02,252245.96664880015
2022-05-03,252504.1108017478
2022-05-04,254853.84016331504
2022-05-05,253395.996791616
2022-05-06,254361.99115075148
2022-05-07,254659.5280190963
2022-05-08,254302.8526720762
2022-05-09,249804.40878344752
2022-05-10,247764.831181527
2022-05-11,250682.47767957902
2022-05-12,247714.9644832734
2022-05-13,244057.00831329444
2022-05-14,244397.2645393902
2022-05-15,244340.01994126284
2022-05-16,246266.67285694656
2022-05-17,245465.1496720049
2022-05-18,245128.6318014255
2022-05-19,249988.5104412339
2022-05-20,249969.12698553887
2022-05-21,250092.31156378757
2022-05-22,249919.0956020202
2022-05-23,250254.24658489978
2022-05-24,252323.12169547062
2022-05-25,250595.6391393243
